"id";"updated";"ship";"imo";"lat";"long";"sog";"cog";"hdg";"depPort";"etdSchedule";"etd";"atd";"arrPort";"etaSchedule";"eta";"ata"
4654;"2018-06-04 07:31:00";Star;9364722;59.4864;24.7659;21.3;346;344;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:27:00"
4655;"2018-06-04 07:32:00";Megastar;9773064;60.1104;24.9038;17.5;186;186;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:39:00"
4656;"2018-06-04 07:31:00";Star;9364722;59.487;24.7656;21.3;346;344;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:26:00"
4657;"2018-06-04 07:33:00";Megastar;9773064;60.105;24.9023;18.5;189;190;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:34:00"
4658;"2018-06-04 07:33:00";Star;9364722;59.4987;24.7583;21.4;344;341;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:29:00"
4659;"2018-06-04 07:34:00";Megastar;9773064;60.0992;24.9007;19.6;186;186;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:26:00"
4660;"2018-06-04 07:34:00";Star;9364722;59.5038;24.7549;21.7;344;340;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:33:00"
4661;"2018-06-04 07:35:00";Megastar;9773064;60.0925;24.8997;20.7;184;184;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:31:00"
4662;"2018-06-04 07:34:00";Star;9364722;59.5068;24.7529;21.7;341;340;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:31:00"
4663;"2018-06-04 07:36:00";Megastar;9773064;60.0868;24.8989;21.2;184;184;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:41:00"
4664;"2018-06-04 07:35:00";Star;9364722;59.5133;24.7486;22.3;343;340;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:24:00"
4665;"2018-06-04 07:36:00";Megastar;9773064;60.085;24.8986;21.2;184;184;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:31:00"
4666;"2018-06-04 07:37:00";Star;9364722;59.5199;24.7442;22.2;342;339;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:29:00"
4667;"2018-06-04 07:37:00";Megastar;9773064;60.0785;24.8979;21.3;182;182;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:31:00"
4668;"2018-06-04 07:38:00";Star;9364722;59.5266;24.7397;22.1;342;339;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:24:00"
4669;"2018-06-04 07:39:00";Megastar;9773064;60.0697;24.8976;21.3;181;182;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:40:00"
4670;"2018-06-04 07:39:00";Star;9364722;59.533;24.7354;22.3;343;339;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:29:00"
4671;"2018-06-04 07:40:00";Megastar;9773064;60.0631;24.8974;21.7;180;181;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:28:00"
4672;"2018-06-04 07:40:00";Star;9364722;59.5398;24.7309;23.0;342;339;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:23:00"
4673;"2018-06-04 07:41:00";Megastar;9773064;60.0571;24.8972;22.3;181;182;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:29:00"
4674;"2018-06-04 07:41:00";Star;9364722;59.5463;24.7265;23.3;342;339;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:20:00"
4675;"2018-06-04 07:43:00";Megastar;9773064;60.0447;24.8981;22.5;176;177;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:29:00";"2018-04-06 09:33:00"
4676;"2018-06-04 07:43:00";Star;9364722;59.5589;24.7178;22.8;343;337;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:27:00"
4677;"2018-06-04 07:43:00";Megastar;9773064;60.0429;24.8984;22.6;176;178;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:29:00";"2018-04-06 09:29:00"
4678;"2018-06-04 07:43:00";Star;9364722;59.559;24.7178;22.8;343;337;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:31:00"
4679;"2018-06-04 07:45:00";Star;9364722;59.5711;24.7089;22.1;341;337;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:22:00"
4680;"2018-06-04 07:45:00";Megastar;9773064;60.0317;24.899;22.4;182;184;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:30:00";"2018-04-06 09:31:00"
4681;"2018-06-04 07:45:00";Star;9364722;59.5723;24.7081;22.1;342;337;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:28:00"
4682;"2018-06-04 07:47:00";Megastar;9773064;60.0216;24.8983;22.7;182;183;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:29:00";"2018-04-06 09:26:00"
4683;"2018-06-04 07:46:00";Star;9364722;59.5788;24.7034;22.1;345;337;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:27:00";"2018-04-06 09:26:00"
4684;"2018-06-04 07:47:00";Star;9364722;59.5849;24.699;22.1;346;337;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:23:00"
4685;"2018-06-04 07:49:00";Megastar;9773064;60.0077;24.8969;22.8;184;185;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:29:00";"2018-04-06 09:36:00"
4686;"2018-06-04 07:48:00";Star;9364722;59.5917;24.6941;21.8;342;337;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:27:00"
4687;"2018-06-04 07:50:00";Megastar;9773064;60.0012;24.8962;22.9;183;184;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:29:00";"2018-04-06 09:31:00"
4688;"2018-06-04 07:49:00";Star;9364722;59.5985;24.69;21.8;347;344;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:25:00"
4689;"2018-06-04 07:51:00";Megastar;9773064;59.9947;24.8956;22.9;183;185;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:29:00";"2018-04-06 09:37:00"
4690;"2018-06-04 07:51:00";Star;9364722;59.6055;24.6878;22.3;2;354;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 10:27:00"
4691;"2018-06-04 07:52:00";Megastar;9773064;59.9884;24.8942;22.4;190;192;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:29:00";"2018-04-06 09:40:00"
4692;"2018-06-04 07:52:00";Star;9364722;59.6125;24.688;22.7;14;5;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:35:00"
4693;"2018-06-04 07:53:00";Megastar;9773064;59.9827;24.8919;22.7;191;194;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:29:00";"2018-04-06 09:36:00"
4694;"2018-06-04 07:53:00";Star;9364722;59.6189;24.6903;22.8;18;14;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:15:00"
4695;"2018-06-04 07:53:00";Megastar;9773064;59.9791;24.8906;22.7;191;193;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:29:00";"2018-04-06 09:35:00"
4696;"2018-06-04 07:54:00";Star;9364722;59.6255;24.695;22.1;21;23;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:24:00"
4697;"2018-06-04 07:56:00";Megastar;9773064;59.9641;24.8847;22.7;191;194;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:32:00"
4698;"2018-06-04 07:56:00";Star;9364722;59.6376;24.7056;22.0;23;23;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:30:00"
4699;"2018-06-04 07:57:00";Megastar;9773064;59.9598;24.883;22.7;191;194;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:35:00"
4700;"2018-06-04 07:57:00";Star;9364722;59.6434;24.7106;22.1;26;23;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:29:00"
4701;"2018-06-04 07:58:00";Megastar;9773064;59.9524;24.8802;22.7;191;193;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:33:00"
4702;"2018-06-04 07:57:00";Star;9364722;59.6446;24.7116;22.1;26;23;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:27:00"
4703;"2018-06-04 07:59:00";Megastar;9773064;59.9457;24.8777;22.9;191;193;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:38:00"
4704;"2018-06-04 07:58:00";Star;9364722;59.6509;24.717;22.1;27;23;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:30:00"
4705;"2018-06-04 08:00:00";Megastar;9773064;59.939;24.8746;22.7;196;199;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:30:00"
4706;"2018-06-04 07:59:00";Star;9364722;59.6574;24.7226;22.1;25;23;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:29:00"
4707;"2018-06-04 08:00:00";Star;9364722;59.6638;24.7281;22.3;24;23;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:30:00"
4708;"2018-06-04 08:01:00";Star;9364722;59.6702;24.7335;22.3;25;23;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:26:00"
4709;"2018-06-04 08:03:00";Megastar;9773064;59.9213;24.8626;22.9;199;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:32:00"
4710;"2018-06-04 08:03:00";Star;9364722;59.6767;24.7392;22.4;26;24;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:26:00"
4711;"2018-06-04 08:04:00";Megastar;9773064;59.9155;24.8585;22.9;199;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:35:00"
4712;"2018-06-04 08:04:00";Star;9364722;59.683;24.7452;22.5;26;25;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:24:00"
4713;"2018-06-04 08:05:00";Megastar;9773064;59.9093;24.8543;22.8;198;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:35:00"
4714;"2018-06-04 08:05:00";Star;9364722;59.6891;24.7511;23.2;27;25;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:31:00"
4715;"2018-06-04 08:06:00";Megastar;9773064;59.9023;24.8496;22.8;199;202;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:30:00"
4716;"2018-06-04 08:06:00";Star;9364722;59.6951;24.7567;22.1;27;25;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:22:00"
4717;"2018-06-04 08:06:00";Megastar;9773064;59.9021;24.8494;22.7;200;202;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:28:00"
4718;"2018-06-04 08:07:00";Star;9364722;59.701;24.7624;22.1;29;25;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:26:00"
4719;"2018-06-04 08:08:00";Star;9364722;59.7068;24.7678;22.9;25;25;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:26:00"
4720;"2018-06-04 08:09:00";Megastar;9773064;59.8856;24.837;22.7;201;203;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:32:00"
4721;"2018-06-04 08:09:00";Star;9364722;59.7128;24.7735;22.6;23;25;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:33:00"
4722;"2018-06-04 08:10:00";Megastar;9773064;59.8803;24.8329;22.8;201;204;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:29:00"
4723;"2018-06-04 08:11:00";Megastar;9773064;59.874;24.8282;22.7;201;204;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:33:00"
4724;"2018-06-04 08:10:00";Star;9364722;59.7187;24.779;22.5;24;25;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:32:00"
4725;"2018-06-04 08:12:00";Megastar;9773064;59.8671;24.8228;22.6;201;204;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:35:00"
4726;"2018-06-04 08:12:00";Star;9364722;59.7306;24.7902;22.3;25;25;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:29:00"
4727;"2018-06-04 08:12:00";Megastar;9773064;59.8664;24.8223;22.7;201;204;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:29:00"
4728;"2018-06-04 08:13:00";Star;9364722;59.7364;24.7957;22.3;25;25;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:21:00"
4729;"2018-06-04 08:15:00";Megastar;9773064;59.8507;24.8102;22.6;202;204;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:31:00"
4730;"2018-06-04 08:15:00";Star;9364722;59.747;24.8046;22.4;17;16;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:29:00"
4731;"2018-06-04 08:16:00";Megastar;9773064;59.8448;24.8058;22.5;201;203;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:26:00"
4732;"2018-06-04 08:16:00";Star;9364722;59.7494;24.8059;22.3;15;12;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:26:00";"2018-04-06 09:24:00"
4733;"2018-06-04 08:16:00";Star;9364722;59.7563;24.8087;22.3;12;10;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:23:00"
4734;"2018-06-04 08:18:00";Megastar;9773064;59.833;24.7976;22.6;200;202;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:33:00"
4735;"2018-06-04 08:19:00";Megastar;9773064;59.8277;24.7939;22.5;200;202;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:29:00"
4736;"2018-06-04 08:19:00";Star;9364722;59.7721;24.8144;21.5;12;10;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:30:00"
4737;"2018-06-04 08:20:00";Megastar;9773064;59.8213;24.7894;22.4;199;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:29:00"
4738;"2018-06-04 08:20:00";Star;9364722;59.7778;24.8165;22.3;11;10;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:25:00"
4739;"2018-06-04 08:21:00";Megastar;9773064;59.8165;24.7862;22.4;199;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:26:00"
4740;"2018-06-04 08:21:00";Star;9364722;59.7841;24.8188;22.4;13;10;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:26:00"
4741;"2018-06-04 08:22:00";Megastar;9773064;59.8106;24.7822;22.5;199;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:33:00"
4742;"2018-06-04 08:22:00";Star;9364722;59.791;24.8214;22.6;12;10;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:22:00"
4743;"2018-06-04 08:23:00";Megastar;9773064;59.8041;24.7778;22.7;198;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:40:00"
4744;"2018-06-04 08:23:00";Star;9364722;59.7979;24.8239;22.6;13;10;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:30:00"
4745;"2018-06-04 08:25:00";Megastar;9773064;59.7916;24.7693;22.8;199;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:32:00"
4746;"2018-06-04 08:24:00";Star;9364722;59.8049;24.8265;22.5;12;10;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:24:00";"2018-04-06 09:26:00"
4747;"2018-06-04 08:26:00";Megastar;9773064;59.7937;24.7707;22.9;199;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:29:00";"2018-04-06 09:29:00"
4748;"2018-06-04 08:26:00";Star;9364722;59.8117;24.829;22.5;14;10;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:25:00";"2018-04-06 09:32:00"
4749;"2018-06-04 08:27:00";Star;9364722;59.823;24.8332;22.8;15;10;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:24:00";"2018-04-06 09:27:00"
4750;"2018-06-04 08:28:00";Megastar;9773064;59.774;24.7573;23.0;199;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:37:00"
4751;"2018-06-04 08:27:00";Star;9364722;59.8256;24.8342;22.6;13;10;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:24:00";"2018-04-06 09:26:00"
4752;"2018-06-04 08:29:00";Megastar;9773064;59.767;24.7525;23.0;199;201;FIHEL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 06:30:14";EETLL;"2018-06-04 09:30:00";"2018-04-06 09:28:00";"2018-04-06 09:37:00"
4753;"2018-06-04 08:28:00";Star;9364722;59.8325;24.8368;22.5;16;11;EETLL;"2018-06-04 07:30:00";"2018-06-04 07:30:00";"2018-04-06 07:21:24";FIHEL;"2018-06-04 09:30:00";"2018-04-06 09:24:00";"2018-04-06 09:23:00"
